"id1" "id2" "simpson"
38 60 0.923076923076923
39 60 0.923076923076923
40 60 1
41 60 0.615384615384615
42 60 0.615384615384615
43 60 0.923076923076923
44 60 0.0769230769230769
45 60 0.384615384615385
46 60 0.692307692307692
47 60 0.0769230769230769
48 60 0.615384615384615
49 60 0.846153846153846
50 60 0.846153846153846
51 60 0.461538461538462
52 60 0.538461538461538
53 60 0.538461538461538
54 60 0.923076923076923
55 60 0.769230769230769
56 60 0.461538461538462
57 60 0.846153846153846
59 60 0.538461538461538
8 61 0.6
9 61 0.4375
10 61 0.3125
11 61 0.875
12 61 0.1875
18 61 0.0666666666666667
19 61 0.133333333333333
20 61 0.714285714285714
21 61 0.4375
22 61 0.933333333333333
23 61 0.125
26 61 0.125
28 61 0.3125
30 61 0.1875
32 61 0.142857142857143
33 61 0.125
34 61 0.125
35 61 0.0625
37 61 0.375
38 61 0.642857142857143
39 61 0.571428571428571
40 61 0.625
41 61 0.8
42 61 0.25
43 61 0.5
45 61 0.125
46 61 0.5
48 61 0.25
49 61 0.642857142857143
50 61 0.875
51 61 0.133333333333333
52 61 0.6875
53 61 0.214285714285714
54 61 0.5
55 61 0.769230769230769
56 61 0.125
57 61 0.538461538461538
59 61 0.857142857142857
60 61 0.692307692307692
8 62 0.857142857142857
9 62 0.785714285714286
10 62 0.214285714285714
11 62 0.571428571428571
12 62 0.0714285714285714
20 62 0.428571428571429
21 62 0.785714285714286
22 62 0.785714285714286
28 62 0.214285714285714
30 62 0.0714285714285714
37 62 0.285714285714286
38 62 0.428571428571429
39 62 0.357142857142857
40 62 0.5
41 62 0.857142857142857
42 62 0.142857142857143
43 62 0.428571428571429
46 62 0.357142857142857
48 62 0.142857142857143
49 62 0.428571428571429
50 62 0.571428571428571
52 62 0.928571428571429
53 62 0.0714285714285714
54 62 0.357142857142857
55 62 0.461538461538462
57 62 0.384615384615385
59 62 0.785714285714286
60 62 0.461538461538462
61 62 0.714285714285714
8 63 0.923076923076923
9 63 0.769230769230769
10 63 0.230769230769231
11 63 0.615384615384615
12 63 0.0769230769230769
20 63 0.461538461538462
21 63 0.769230769230769
22 63 0.846153846153846
28 63 0.230769230769231
30 63 0.0769230769230769
37 63 0.307692307692308
38 63 0.461538461538462
39 63 0.384615384615385
40 63 0.538461538461538
41 63 1
42 63 0.153846153846154
43 63 0.461538461538462
46 63 0.384615384615385
48 63 0.153846153846154
49 63 0.461538461538462
50 63 0.615384615384615
52 63 1
53 63 0.0769230769230769
54 63 0.384615384615385
55 63 0.461538461538462
57 63 0.384615384615385
59 63 0.769230769230769
60 63 0.461538461538462
61 63 0.769230769230769
62 63 0.923076923076923
8 64 0.428571428571429
9 64 0.285714285714286
10 64 0.714285714285714
11 64 0.785714285714286
12 64 0.5
18 64 0.142857142857143
19 64 0.357142857142857
20 64 0.785714285714286
21 64 0.285714285714286
22 64 0.571428571428571
23 64 0.357142857142857
26 64 0.214285714285714
28 64 0.714285714285714
30 64 0.285714285714286
32 64 0.5
33 64 0.285714285714286
34 64 0.142857142857143
35 64 0.0714285714285714
37 64 0.785714285714286
38 64 0.857142857142857
39 64 0.785714285714286
40 64 0.928571428571429
41 64 0.571428571428571
42 64 0.642857142857143
43 64 0.928571428571429
45 64 0.285714285714286
46 64 0.785714285714286
48 64 0.642857142857143
49 64 0.857142857142857
50 64 0.785714285714286
51 64 0.285714285714286
52 64 0.571428571428571
53 64 0.571428571428571
54 64 0.857142857142857
55 64 0.846153846153846
56 64 0.285714285714286
57 64 0.846153846153846
59 64 0.5
60 64 0.769230769230769
61 64 0.642857142857143
62 64 0.5
63 64 0.538461538461538
1 65 0.357142857142857
2 65 0.0714285714285714
3 65 0.0714285714285714
4 65 0.428571428571429
5 65 0.428571428571429
7 65 0.142857142857143
10 65 0.714285714285714
11 65 0.285714285714286
12 65 0.928571428571429
13 65 0.142857142857143
14 65 0.0714285714285714
15 65 0.384615384615385
16 65 0.142857142857143
17 65 0.5
18 65 0.642857142857143
19 65 0.857142857142857
20 65 0.428571428571429
22 65 0.0714285714285714
23 65 0.857142857142857
25 65 0.142857142857143
26 65 0.714285714285714
27 65 0.285714285714286
28 65 0.785714285714286
29 65 0.142857142857143
30 65 0.714285714285714
31 65 0.428571428571429
32 65 0.857142857142857
33 65 0.785714285714286
34 65 0.714285714285714
35 65 0.571428571428571
36 65 0.428571428571429
37 65 0.785714285714286
38 65 0.5
39 65 0.571428571428571
40 65 0.571428571428571
41 65 0.0714285714285714
42 65 0.928571428571429
43 65 0.642857142857143
44 65 0.5
45 65 0.785714285714286
46 65 0.5
47 65 0.142857142857143
48 65 0.785714285714286
49 65 0.5
50 65 0.357142857142857
51 65 0.857142857142857
52 65 0.0714285714285714
53 65 0.714285714285714
54 65 0.571428571428571
55 65 0.384615384615385
56 65 0.785714285714286
57 65 0.615384615384615
59 65 0.0714285714285714
60 65 0.461538461538462
61 65 0.142857142857143
64 65 0.428571428571429
1 66 0.466666666666667
2 66 0.133333333333333
3 66 0.133333333333333
4 66 0.533333333333333
5 66 0.533333333333333
7 66 0.266666666666667
10 66 0.466666666666667
11 66 0.2
12 66 0.733333333333333
13 66 0.2
14 66 0.0666666666666667
15 66 0.538461538461538
16 66 0.266666666666667
17 66 0.642857142857143
18 66 0.866666666666667
19 66 0.733333333333333
20 66 0.214285714285714
22 66 0.0666666666666667
23 66 0.8
25 66 0.2
26 66 0.933333333333333
27 66 0.333333333333333
28 66 0.533333333333333
29 66 0.266666666666667
30 66 1
31 66 0.533333333333333
32 66 0.642857142857143
33 66 1
34 66 0.933333333333333
35 66 0.666666666666667
36 66 0.533333333333333
37 66 0.533333333333333
38 66 0.214285714285714
39 66 0.285714285714286
40 66 0.266666666666667
41 66 0.0666666666666667
42 66 0.666666666666667
43 66 0.4
44 66 0.6
45 66 0.933333333333333
46 66 0.214285714285714
47 66 0.2
48 66 0.533333333333333
49 66 0.214285714285714
50 66 0.133333333333333
51 66 0.866666666666667
52 66 0.0666666666666667
53 66 0.5
54 66 0.333333333333333
55 66 0.230769230769231
56 66 0.866666666666667
57 66 0.307692307692308
59 66 0.0714285714285714
60 66 0.307692307692308
61 66 0.133333333333333
64 66 0.214285714285714
65 66 0.714285714285714
1 67 0.9375
2 67 0.25
3 67 0.4375
4 67 0.875
5 67 0.8125
6 67 0.0769230769230769
7 67 0.866666666666667
10 67 0.25
12 67 0.3125
13 67 0.5625
14 67 0.133333333333333
15 67 0.923076923076923
16 67 0.8125
17 67 0.857142857142857
18 67 0.466666666666667
19 67 0.4
23 67 0.4375
24 67 0.0666666666666667
25 67 0.625
26 67 0.5625
27 67 0.875
28 67 0.3125
29 67 0.866666666666667
30 67 0.5625
31 67 0.875
32 67 0.357142857142857
33 67 0.5625
34 67 0.5625
35 67 0.75
36 67 0.866666666666667
37 67 0.3125
39 67 0.0714285714285714
40 67 0.0625
42 67 0.375
43 67 0.1875
44 67 0.8125
45 67 0.4375
47 67 0.6
48 67 0.3125
51 67 0.4
53 67 0.285714285714286
54 67 0.125
56 67 0.4375
57 67 0.0769230769230769
58 67 0.142857142857143
60 67 0.0769230769230769
65 67 0.357142857142857
66 67 0.466666666666667
8 68 0.357142857142857
9 68 0.214285714285714
10 68 0.857142857142857
11 68 0.642857142857143
12 68 0.571428571428571
18 68 0.214285714285714
19 68 0.428571428571429
20 68 0.785714285714286
21 68 0.214285714285714
22 68 0.428571428571429
23 68 0.428571428571429
26 68 0.214285714285714
28 68 0.857142857142857
30 68 0.285714285714286
32 68 0.571428571428571
33 68 0.285714285714286
34 68 0.214285714285714
35 68 0.0714285714285714
37 68 0.928571428571429
38 68 0.857142857142857
39 68 0.785714285714286
40 68 0.857142857142857
41 68 0.428571428571429
42 68 0.714285714285714
43 68 1
45 68 0.285714285714286
46 68 0.928571428571429
48 68 0.785714285714286
49 68 0.857142857142857
50 68 0.714285714285714
51 68 0.357142857142857
52 68 0.428571428571429
53 68 0.714285714285714
54 68 0.928571428571429
55 68 0.692307692307692
56 68 0.357142857142857
57 68 0.923076923076923
59 68 0.428571428571429
60 68 0.769230769230769
61 68 0.5
62 68 0.357142857142857
63 68 0.384615384615385
64 68 0.857142857142857
65 68 0.5
66 68 0.214285714285714
1 69 0.466666666666667
2 69 0.866666666666667
3 69 0.933333333333333
4 69 0.4
5 69 0.466666666666667
6 69 0.384615384615385
7 69 0.533333333333333
13 69 0.866666666666667
14 69 0.666666666666667
15 69 0.384615384615385
16 69 0.6
17 69 0.357142857142857
18 69 0.133333333333333
19 69 0.0666666666666667
23 69 0.133333333333333
24 69 0.666666666666667
25 69 0.866666666666667
26 69 0.266666666666667
27 69 0.533333333333333
29 69 0.533333333333333
30 69 0.266666666666667
31 69 0.466666666666667
33 69 0.266666666666667
34 69 0.266666666666667
35 69 0.4
36 69 0.4
42 69 0.0666666666666667
44 69 0.4
45 69 0.133333333333333
47 69 0.8
51 69 0.0666666666666667
56 69 0.133333333333333
58 69 0.642857142857143
65 69 0.0714285714285714
66 69 0.133333333333333
67 69 0.4
8 70 0.4
9 70 0.266666666666667
10 70 0.466666666666667
11 70 0.933333333333333
12 70 0.333333333333333
18 70 0.133333333333333
19 70 0.266666666666667
20 70 0.857142857142857
21 70 0.266666666666667
22 70 0.733333333333333
23 70 0.266666666666667
26 70 0.2
28 70 0.466666666666667
30 70 0.266666666666667
32 70 0.285714285714286
33 70 0.266666666666667
34 70 0.133333333333333
35 70 0.0666666666666667
37 70 0.533333333333333
38 70 0.785714285714286
39 70 0.714285714285714
40 70 0.733333333333333
41 70 0.6
42 70 0.4
43 70 0.666666666666667
45 70 0.266666666666667
46 70 0.642857142857143
48 70 0.4
49 70 0.714285714285714
50 70 0.933333333333333
51 70 0.266666666666667
52 70 0.533333333333333
53 70 0.357142857142857
54 70 0.666666666666667
55 70 0.846153846153846
56 70 0.266666666666667
57 70 0.692307692307692
59 70 0.642857142857143
60 70 0.846153846153846
61 70 0.866666666666667
62 70 0.5
63 70 0.538461538461538
64 70 0.714285714285714
65 70 0.285714285714286
66 70 0.2
68 70 0.642857142857143
1 71 0.0714285714285714
4 71 0.0714285714285714
5 71 0.0714285714285714
7 71 0.0714285714285714
8 71 0.285714285714286
9 71 0.214285714285714
10 71 0.714285714285714
11 71 0.714285714285714
12 71 0.642857142857143
13 71 0.0714285714285714
15 71 0.0769230769230769
16 71 0.0714285714285714
17 71 0.0714285714285714
18 71 0.285714285714286
19 71 0.5
20 71 0.857142857142857
21 71 0.142857142857143
22 71 0.5
23 71 0.5
25 71 0.0714285714285714
26 71 0.285714285714286
27 71 0.0714285714285714
28 71 0.785714285714286
29 71 0.0714285714285714
30 71 0.357142857142857
31 71 0.0714285714285714
32 71 0.571428571428571
33 71 0.357142857142857
34 71 0.285714285714286
35 71 0.142857142857143
36 71 0.0714285714285714
37 71 0.785714285714286
38 71 0.928571428571429
39 71 1
40 71 1
41 71 0.5
42 71 0.714285714285714
43 71 0.928571428571429
44 71 0.0714285714285714
45 71 0.357142857142857
46 71 0.785714285714286
47 71 0.0714285714285714
48 71 0.714285714285714
49 71 0.857142857142857
50 71 0.785714285714286
51 71 0.428571428571429
52 71 0.428571428571429
53 71 0.642857142857143
54 71 0.928571428571429
55 71 0.769230769230769
56 71 0.428571428571429
57 71 0.923076923076923
59 71 0.428571428571429
60 71 0.923076923076923
61 71 0.571428571428571
62 71 0.357142857142857
63 71 0.384615384615385
64 71 0.785714285714286
65 71 0.571428571428571
66 71 0.285714285714286
67 71 0.0714285714285714
68 71 0.785714285714286
70 71 0.714285714285714
8 72 0.533333333333333
9 72 0.722222222222222
11 72 0.125
21 72 0.647058823529412
22 72 0.333333333333333
40 72 0.0625
41 72 0.466666666666667
46 72 0.0714285714285714
49 72 0.0714285714285714
50 72 0.117647058823529
52 72 0.5
55 72 0.0769230769230769
59 72 0.428571428571429
61 72 0.25
62 72 0.5
63 72 0.538461538461538
64 72 0.0714285714285714
70 72 0.0666666666666667
9 73 0.0555555555555556
72 73 0.222222222222222
8 74 0.866666666666667
9 74 0.8
10 74 0.2
11 74 0.533333333333333
12 74 0.0666666666666667
20 74 0.428571428571429
21 74 0.8
22 74 0.733333333333333
28 74 0.2
30 74 0.0666666666666667
37 74 0.266666666666667
38 74 0.428571428571429
39 74 0.357142857142857
40 74 0.466666666666667
41 74 0.866666666666667
42 74 0.133333333333333
43 74 0.4
46 74 0.357142857142857
48 74 0.133333333333333
49 74 0.428571428571429
50 74 0.533333333333333
52 74 0.933333333333333
53 74 0.0714285714285714
54 74 0.333333333333333
55 74 0.461538461538462
57 74 0.384615384615385
59 74 0.785714285714286
60 74 0.461538461538462
61 74 0.666666666666667
62 74 1
63 74 1
64 74 0.5
68 74 0.357142857142857
70 74 0.466666666666667
71 74 0.357142857142857
72 74 0.533333333333333
8 75 0.857142857142857
9 75 0.785714285714286
10 75 0.142857142857143
11 75 0.571428571428571
12 75 0.0714285714285714
20 75 0.428571428571429
21 75 0.714285714285714
22 75 0.785714285714286
28 75 0.214285714285714
30 75 0.0714285714285714
37 75 0.214285714285714
38 75 0.428571428571429
39 75 0.428571428571429
40 75 0.5
41 75 0.928571428571429
42 75 0.142857142857143
43 75 0.357142857142857
46 75 0.357142857142857
48 75 0.142857142857143
49 75 0.428571428571429
50 75 0.571428571428571
52 75 0.928571428571429
53 75 0.0714285714285714
54 75 0.357142857142857
55 75 0.461538461538462
57 75 0.307692307692308
59 75 0.714285714285714
60 75 0.461538461538462
61 75 0.714285714285714
62 75 0.857142857142857
63 75 0.923076923076923
64 75 0.428571428571429
68 75 0.285714285714286
70 75 0.5
71 75 0.428571428571429
72 75 0.5
74 75 0.928571428571429
1 76 0.375
2 76 0.0588235294117647
3 76 0.0588235294117647
4 76 0.4375
5 76 0.4375
7 76 0.2
8 76 0.0666666666666667
9 76 0.0588235294117647
10 76 0.823529411764706
11 76 0.3125
12 76 0.8125
13 76 0.125
14 76 0.0666666666666667
15 76 0.461538461538462
16 76 0.1875
17 76 0.5
18 76 0.6
19 76 0.8
20 76 0.5
21 76 0.0588235294117647
22 76 0.133333333333333
23 76 0.8125
25 76 0.117647058823529
26 76 0.625
27 76 0.25
28 76 0.882352941176471
29 76 0.2
30 76 0.647058823529412
31 76 0.4375
32 76 1
33 76 0.647058823529412
34 76 0.588235294117647
35 76 0.5
36 76 0.466666666666667
37 76 0.882352941176471
38 76 0.571428571428571
39 76 0.642857142857143
40 76 0.5625
41 76 0.133333333333333
42 76 0.941176470588235
43 76 0.764705882352941
44 76 0.4375
45 76 0.6875
46 76 0.714285714285714
47 76 0.133333333333333
48 76 0.9375
49 76 0.571428571428571
50 76 0.352941176470588
51 76 0.8
52 76 0.125
53 76 0.928571428571429
54 76 0.705882352941176
55 76 0.461538461538462
56 76 0.6875
57 76 0.692307692307692
59 76 0.142857142857143
60 76 0.538461538461538
61 76 0.1875
62 76 0.0714285714285714
63 76 0.0769230769230769
64 76 0.571428571428571
65 76 0.928571428571429
66 76 0.666666666666667
67 76 0.375
68 76 0.714285714285714
69 76 0.0666666666666667
70 76 0.333333333333333
71 76 0.642857142857143
74 76 0.0666666666666667
75 76 0.0714285714285714
1 77 0.3125
2 77 0.9375
3 77 0.8125
4 77 0.25
5 77 0.3125
6 77 0.461538461538462
7 77 0.4
13 77 0.6875
14 77 0.733333333333333
15 77 0.230769230769231
16 77 0.4375
17 77 0.214285714285714
18 77 0.0666666666666667
19 77 0.0666666666666667
23 77 0.125
24 77 0.733333333333333
25 77 0.6875
26 77 0.1875
27 77 0.375
29 77 0.4
30 77 0.1875
31 77 0.3125
33 77 0.1875
34 77 0.1875
35 77 0.3125
36 77 0.266666666666667
42 77 0.0625
44 77 0.25
45 77 0.125
47 77 0.666666666666667
51 77 0.0666666666666667
56 77 0.125
58 77 0.714285714285714
65 77 0.0714285714285714
66 77 0.133333333333333
67 77 0.25
69 77 0.866666666666667
76 77 0.0625
1 78 0.642857142857143
2 78 0.714285714285714
3 78 0.928571428571429
4 78 0.571428571428571
5 78 0.642857142857143
6 78 0.230769230769231
7 78 0.714285714285714
13 78 1
14 78 0.571428571428571
15 78 0.538461538461538
16 78 0.785714285714286
17 78 0.5
18 78 0.142857142857143
19 78 0.0714285714285714
23 78 0.142857142857143
24 78 0.5
25 78 1
26 78 0.285714285714286
27 78 0.714285714285714
29 78 0.714285714285714
30 78 0.285714285714286
31 78 0.642857142857143
33 78 0.285714285714286
34 78 0.285714285714286
35 78 0.571428571428571
36 78 0.571428571428571
42 78 0.0714285714285714
44 78 0.571428571428571
45 78 0.142857142857143
47 78 1
51 78 0.0714285714285714
56 78 0.142857142857143
58 78 0.5
65 78 0.0714285714285714
66 78 0.142857142857143
67 78 0.571428571428571
69 78 0.857142857142857
76 78 0.0714285714285714
77 78 0.714285714285714
1 79 0.1875
4 79 0.1875
5 79 0.1875
7 79 0.133333333333333
8 79 0.333333333333333
9 79 0.166666666666667
10 79 0.882352941176471
11 79 0.625
12 79 0.6875
13 79 0.0625
15 79 0.230769230769231
16 79 0.125
17 79 0.214285714285714
18 79 0.4
19 79 0.6
20 79 0.857142857142857
21 79 0.176470588235294
22 79 0.466666666666667
23 79 0.5625
25 79 0.0588235294117647
26 79 0.375
27 79 0.125
28 79 0.882352941176471
29 79 0.133333333333333
30 79 0.388888888888889
31 79 0.1875
32 79 0.785714285714286
33 79 0.388888888888889
34 79 0.352941176470588
35 79 0.25
36 79 0.2
37 79 0.888888888888889
38 79 0.928571428571429
39 79 0.928571428571429
40 79 0.875
41 79 0.466666666666667
42 79 0.764705882352941
43 79 1
44 79 0.1875
45 79 0.4375
46 79 0.928571428571429
47 79 0.0666666666666667
48 79 0.875
49 79 0.857142857142857
50 79 0.647058823529412
51 79 0.533333333333333
52 79 0.4375
53 79 0.928571428571429
54 79 0.941176470588235
55 79 0.769230769230769
56 79 0.5
57 79 1
59 79 0.428571428571429
60 79 0.923076923076923
61 79 0.5
62 79 0.428571428571429
63 79 0.461538461538462
64 79 0.928571428571429
65 79 0.642857142857143
66 79 0.4
67 79 0.1875
68 79 1
70 79 0.666666666666667
71 79 0.928571428571429
74 79 0.4
75 79 0.357142857142857
76 79 0.764705882352941
1 80 0.5
2 80 0.176470588235294
3 80 0.176470588235294
4 80 0.5625
5 80 0.5625
7 80 0.333333333333333
10 80 0.470588235294118
11 80 0.1875
12 80 0.75
13 80 0.25
14 80 0.0666666666666667
15 80 0.615384615384615
16 80 0.3125
17 80 0.714285714285714
18 80 0.933333333333333
19 80 0.866666666666667
20 80 0.285714285714286
22 80 0.0666666666666667
23 80 0.875
25 80 0.235294117647059
26 80 0.9375
27 80 0.375
28 80 0.529411764705882
29 80 0.333333333333333
30 80 0.941176470588235
31 80 0.5625
32 80 0.714285714285714
33 80 0.941176470588235
34 80 0.941176470588235
35 80 0.6875
36 80 0.6
37 80 0.529411764705882
38 80 0.285714285714286
39 80 0.357142857142857
40 80 0.3125
41 80 0.0666666666666667
42 80 0.647058823529412
43 80 0.411764705882353
44 80 0.625
45 80 0.9375
46 80 0.285714285714286
47 80 0.266666666666667
48 80 0.5625
49 80 0.285714285714286
50 80 0.176470588235294
51 80 0.933333333333333
52 80 0.0625
53 80 0.571428571428571
54 80 0.352941176470588
55 80 0.230769230769231
56 80 0.9375
57 80 0.384615384615385
58 80 0.0714285714285714
59 80 0.0714285714285714
60 80 0.384615384615385
61 80 0.125
64 80 0.214285714285714
65 80 0.785714285714286
66 80 1
67 80 0.5
68 80 0.285714285714286
69 80 0.2
70 80 0.2
71 80 0.357142857142857
76 80 0.647058823529412
77 80 0.1875
78 80 0.214285714285714
79 80 0.411764705882353
8 81 0.461538461538462
9 81 0.307692307692308
10 81 0.692307692307692
11 81 0.769230769230769
12 81 0.538461538461538
18 81 0.230769230769231
19 81 0.384615384615385
20 81 0.846153846153846
21 81 0.307692307692308
22 81 0.538461538461538
23 81 0.384615384615385
26 81 0.153846153846154
28 81 0.692307692307692
30 81 0.230769230769231
32 81 0.461538461538462
33 81 0.230769230769231
34 81 0.153846153846154
35 81 0.0769230769230769
37 81 0.769230769230769
38 81 0.923076923076923
39 81 0.846153846153846
40 81 1
41 81 0.615384615384615
42 81 0.615384615384615
43 81 0.923076923076923
45 81 0.230769230769231
46 81 0.769230769230769
48 81 0.615384615384615
49 81 0.923076923076923
50 81 0.846153846153846
51 81 0.307692307692308
52 81 0.538461538461538
53 81 0.538461538461538
54 81 0.846153846153846
55 81 0.769230769230769
56 81 0.307692307692308
57 81 0.846153846153846
59 81 0.461538461538462
60 81 0.769230769230769
61 81 0.615384615384615
62 81 0.538461538461538
63 81 0.538461538461538
64 81 0.923076923076923
65 81 0.461538461538462
66 81 0.153846153846154
68 81 0.846153846153846
70 81 0.692307692307692
71 81 0.846153846153846
72 81 0.0769230769230769
74 81 0.538461538461538
75 81 0.461538461538462
76 81 0.538461538461538
79 81 0.923076923076923
80 81 0.230769230769231
8 82 0.866666666666667
9 82 0.882352941176471
10 82 0.176470588235294
11 82 0.375
12 82 0.0625
20 82 0.285714285714286
21 82 0.882352941176471
22 82 0.6
28 82 0.176470588235294
30 82 0.0588235294117647
37 82 0.235294117647059
38 82 0.285714285714286
39 82 0.214285714285714
40 82 0.3125
41 82 0.733333333333333
42 82 0.117647058823529
43 82 0.235294117647059
46 82 0.285714285714286
48 82 0.125
49 82 0.357142857142857
50 82 0.352941176470588
52 82 0.75
53 82 0.0714285714285714
54 82 0.176470588235294
55 82 0.384615384615385
57 82 0.307692307692308
59 82 0.714285714285714
60 82 0.307692307692308
61 82 0.5
62 82 0.857142857142857
63 82 0.846153846153846
64 82 0.357142857142857
68 82 0.285714285714286
70 82 0.333333333333333
71 82 0.214285714285714
72 82 0.588235294117647
74 82 0.866666666666667
75 82 0.785714285714286
76 82 0.0588235294117647
79 82 0.235294117647059
81 82 0.384615384615385
8 83 0.785714285714286
9 83 1
10 83 0.0714285714285714
11 83 0.285714285714286
20 83 0.142857142857143
21 83 0.928571428571429
22 83 0.5
28 83 0.142857142857143
30 83 0.0714285714285714
37 83 0.142857142857143
38 83 0.142857142857143
39 83 0.142857142857143
40 83 0.214285714285714
41 83 0.642857142857143
42 83 0.142857142857143
43 83 0.142857142857143
46 83 0.214285714285714
48 83 0.142857142857143
49 83 0.214285714285714
50 83 0.285714285714286
52 83 0.714285714285714
54 83 0.0714285714285714
55 83 0.230769230769231
57 83 0.153846153846154
59 83 0.571428571428571
60 83 0.153846153846154
61 83 0.428571428571429
62 83 0.714285714285714
63 83 0.692307692307692
64 83 0.214285714285714
68 83 0.142857142857143
70 83 0.214285714285714
71 83 0.142857142857143
72 83 0.714285714285714
74 83 0.785714285714286
75 83 0.714285714285714
76 83 0.0714285714285714
79 83 0.142857142857143
81 83 0.230769230769231
82 83 1
8 84 0.666666666666667
9 84 0.470588235294118
10 84 0.294117647058823
11 84 0.875
12 84 0.1875
18 84 0.133333333333333
19 84 0.133333333333333
20 84 0.714285714285714
21 84 0.470588235294118
22 84 0.933333333333333
23 84 0.125
26 84 0.125
28 84 0.294117647058823
30 84 0.176470588235294
32 84 0.142857142857143
33 84 0.117647058823529
34 84 0.0588235294117647
35 84 0.0625
37 84 0.352941176470588
38 84 0.642857142857143
39 84 0.571428571428571
40 84 0.625
41 84 0.866666666666667
42 84 0.235294117647059
43 84 0.470588235294118
45 84 0.125
46 84 0.5
48 84 0.25
49 84 0.642857142857143
50 84 0.764705882352941
51 84 0.133333333333333
52 84 0.6875
53 84 0.214285714285714
54 84 0.470588235294118
55 84 0.769230769230769
56 84 0.125
57 84 0.538461538461538
59 84 0.857142857142857
60 84 0.692307692307692
61 84 0.9375
62 84 0.785714285714286
63 84 0.846153846153846
64 84 0.642857142857143
65 84 0.142857142857143
66 84 0.133333333333333
68 84 0.5
70 84 0.866666666666667
71 84 0.571428571428571
72 84 0.294117647058823
74 84 0.733333333333333
75 84 0.785714285714286
76 84 0.176470588235294
79 84 0.470588235294118
80 84 0.117647058823529
81 84 0.692307692307692
82 84 0.529411764705882
83 84 0.5
8 85 0.571428571428571
9 85 0.428571428571429
10 85 0.285714285714286
11 85 0.928571428571429
12 85 0.142857142857143
18 85 0.0714285714285714
19 85 0.0714285714285714
20 85 0.642857142857143
21 85 0.428571428571429
22 85 0.857142857142857
23 85 0.0714285714285714
26 85 0.0714285714285714
28 85 0.285714285714286
30 85 0.142857142857143
32 85 0.0714285714285714
33 85 0.0714285714285714
34 85 0.0714285714285714
35 85 0.0714285714285714
37 85 0.357142857142857
38 85 0.571428571428571
39 85 0.5
40 85 0.642857142857143
41 85 0.785714285714286
42 85 0.214285714285714
43 85 0.5
45 85 0.0714285714285714
46 85 0.428571428571429
48 85 0.214285714285714
49 85 0.571428571428571
50 85 0.928571428571429
51 85 0.0714285714285714
52 85 0.642857142857143
53 85 0.142857142857143
54 85 0.5
55 85 0.692307692307692
56 85 0.0714285714285714
57 85 0.461538461538462
59 85 0.714285714285714
60 85 0.615384615384615
61 85 1
62 85 0.642857142857143
63 85 0.692307692307692
64 85 0.571428571428571
65 85 0.0714285714285714
66 85 0.0714285714285714
68 85 0.428571428571429
70 85 0.857142857142857
71 85 0.5
72 85 0.214285714285714
74 85 0.642857142857143
75 85 0.642857142857143
76 85 0.142857142857143
79 85 0.5
80 85 0.0714285714285714
81 85 0.615384615384615
82 85 0.5
83 85 0.357142857142857
84 85 1
8 86 0.333333333333333
9 86 0.555555555555556
11 86 0.125
21 86 0.470588235294118
22 86 0.266666666666667
40 86 0.0625
41 86 0.266666666666667
46 86 0.0714285714285714
49 86 0.0714285714285714
50 86 0.117647058823529
52 86 0.3125
55 86 0.0769230769230769
59 86 0.357142857142857
61 86 0.1875
62 86 0.357142857142857
63 86 0.307692307692308
64 86 0.0714285714285714
70 86 0.0666666666666667
72 86 0.833333333333333
73 86 0.263157894736842
74 86 0.333333333333333
75 86 0.285714285714286
81 86 0.0769230769230769
82 86 0.411764705882353
83 86 0.5
84 86 0.235294117647059
85 86 0.214285714285714
8 87 0.6
9 87 0.411764705882353
10 87 0.352941176470588
11 87 0.875
12 87 0.25
18 87 0.133333333333333
19 87 0.2
20 87 0.785714285714286
21 87 0.411764705882353
22 87 0.933333333333333
23 87 0.1875
26 87 0.1875
28 87 0.352941176470588
30 87 0.235294117647059
32 87 0.214285714285714
33 87 0.176470588235294
34 87 0.117647058823529
35 87 0.0625
37 87 0.411764705882353
38 87 0.714285714285714
39 87 0.642857142857143
40 87 0.6875
41 87 0.8
42 87 0.294117647058823
43 87 0.529411764705882
45 87 0.1875
46 87 0.571428571428571
48 87 0.3125
49 87 0.714285714285714
50 87 0.823529411764706
51 87 0.2
52 87 0.6875
53 87 0.285714285714286
54 87 0.529411764705882
55 87 0.846153846153846
56 87 0.1875
57 87 0.615384615384615
59 87 0.857142857142857
60 87 0.769230769230769
61 87 0.9375
62 87 0.714285714285714
63 87 0.769230769230769
64 87 0.714285714285714
65 87 0.214285714285714
66 87 0.2
68 87 0.571428571428571
70 87 0.933333333333333
71 87 0.642857142857143
72 87 0.235294117647059
74 87 0.666666666666667
75 87 0.714285714285714
76 87 0.235294117647059
79 87 0.529411764705882
80 87 0.176470588235294
81 87 0.692307692307692
82 87 0.470588235294118
83 87 0.428571428571429
84 87 0.941176470588235
85 87 0.928571428571429
86 87 0.176470588235294
1 88 0.125
4 88 0.125
5 88 0.125
7 88 0.133333333333333
8 88 0.333333333333333
9 88 0.1875
10 88 0.875
11 88 0.5625
12 88 0.625
13 88 0.0625
15 88 0.153846153846154
16 88 0.125
17 88 0.142857142857143
18 88 0.333333333333333
19 88 0.533333333333333
20 88 0.785714285714286
21 88 0.1875
22 88 0.4
23 88 0.5
25 88 0.0625
26 88 0.3125
27 88 0.0625
28 88 0.875
29 88 0.133333333333333
30 88 0.375
31 88 0.125
32 88 0.714285714285714
